"","area_fips","year","qtr","size_code","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","avg_annual_pay","annual_avg_wkly_wage","area_title","state"
"6318","C4606",2014,"A",0,"All establishment sizes",18710,351963,15174483435,43114,829,"Tucson, AZ","AZ"
"6319","C4614",2014,"A",0,"All establishment sizes",26994,419212,19545735876,46625,897,"Tulsa, OK","OK"
"6320","C4622",2014,"A",0,"All establishment sizes",4903,95361,4020676859,42163,811,"Tuscaloosa, AL","AL"
"6321","C4634",2014,"A",0,"All establishment sizes",5946,97192,4147888826,42677,821,"Tyler, TX","TX"
"6322","C4652",2014,"A",0,"All establishment sizes",24570,457191,21514508248,47058,905,"Urban Honolulu, HI","HI"
"6323","C4654",2014,"A",0,"All establishment sizes",6609,119517,4656364610,38960,749,"Utica-Rome, NY","NY"
"6324","C4666",2014,"A",0,"All establishment sizes",3385,52669,1712240908,32510,625,"Valdosta, GA","GA"
"6325","C4670",2014,"A",0,"All establishment sizes",10191,127175,6587005351,51795,996,"Vallejo-Fairfield, CA","CA"
"6326","C4670",2014,"A",0,"All establishment sizes",10191,127175,6587005351,51795,996,"Vallejo, CA","CA"
"6327","C4702",2014,"A",0,"All establishment sizes",2656,42867,1949551576,45479,875,"Victoria, TX","TX"
"6328","C4722",2014,"A",0,"All establishment sizes",3068,57726,2515509931,43577,838,"Vineland-Bridgeton, NJ","NJ"
"6329","C4722",2014,"A",0,"All establishment sizes",3068,57726,2515509931,43577,838,"Vineland, NJ","NJ"
"6330","C4726",2014,"A",0,"All establishment sizes",38735,716657,31255777000,43613,839,"Virginia Beach-Norfolk-Newport News, VA-NC","NC"
"6331","C4726",2014,"A",0,"All establishment sizes",38735,716657,31255777000,43613,839,"Virginia Beach-Chesapeake-Norfolk, VA-NC","NC"
"6332","C4730",2014,"A",0,"All establishment sizes",9114,148560,5235989793,35245,678,"Visalia-Porterville, CA","CA"
"6333","C4730",2014,"A",0,"All establishment sizes",9114,148560,5235989793,35245,678,"Visalia, CA","CA"
"6334","C4738",2014,"A",0,"All establishment sizes",5261,107878,4396221443,40752,784,"Waco, TX","TX"
"6335","C4746",2014,"A",0,"All establishment sizes",2542,28339,1108524661,39117,752,"Walla Walla, WA","WA"
"6336","C4758",2014,"A",0,"All establishment sizes",3488,67765,2867197277,42311,814,"Warner Robins, GA","GA"
"6337","C4790",2014,"A",0,"All establishment sizes",181603,2975901,207281073030,69653,1339,"Washington-Arlington-Alexandria, DC-VA-MD-WV","WV"
"6338","C4794",2014,"A",0,"All establishment sizes",4848,89366,3813448557,42672,821,"Waterloo-Cedar Falls, IA","IA"
"6339","C4806",2014,"A",0,"All establishment sizes",2879,41267,1562768932,37869,728,"Watertown-Fort Drum, NY","NY"
"6340","C4814",2014,"A",0,"All establishment sizes",3341,68863,2868139214,41650,801,"Wausau, WI","WI"
"6341","C4826",2014,"A",0,"All establishment sizes",2566,39316,1451617360,36922,710,"Weirton-Steubenville, WV-OH","OH"
"6342","C4830",2014,"A",0,"All establishment sizes",4762,52720,1843723112,34972,673,"Wenatchee, WA","WA"
"6343","C4830",2014,"A",0,"All establishment sizes",4762,52720,1843723112,34972,673,"Wenatchee-East Wenatchee, WA","WA"
"6344","C4854",2014,"A",0,"All establishment sizes",3691,63914,2609442533,40827,785,"Wheeling, WV-OH","OH"
"6345","C4862",2014,"A",0,"All establishment sizes",15310,287257,12554828311,43706,840,"Wichita, KS","KS"
"6346","C4866",2014,"A",0,"All establishment sizes",3643,56543,2131583558,37699,725,"Wichita Falls, TX","TX"
"6347","C4870",2014,"A",0,"All establishment sizes",3216,53231,2194276036,41222,793,"Williamsport, PA","PA"
"6348","C4890",2014,"A",0,"All establishment sizes",8510,113151,4484493002,39633,762,"Wilmington, NC","NC"
"6349","C4902",2014,"A",0,"All establishment sizes",3575,56632,2360839280,41687,802,"Winchester, VA-WV","WV"
"6350","C4918",2014,"A",0,"All establishment sizes",14083,246447,10814542183,43882,844,"Winston-Salem, NC","NC"
"6351","C4934",2014,"A",0,"All establishment sizes",25317,368061,18273476627,49648,955,"Worcester, MA-CT","CT"
"6352","C4934",2014,"A",0,"All establishment sizes",25317,368061,18273476627,49648,955,"Worcester, MA","MA"
"6353","C4942",2014,"A",0,"All establishment sizes",8394,106590,3693830374,34655,666,"Yakima, WA","WA"
"6354","C4962",2014,"A",0,"All establishment sizes",8872,172182,7509010990,43611,839,"York-Hanover, PA","PA"
"6355","C4966",2014,"A",0,"All establishment sizes",13173,215379,8043673456,37347,718,"Youngstown-Warren-Boardman, OH-PA","PA"
"6356","C4966",2014,"A",0,"All establishment sizes",13173,215379,8043673456,37347,718,"Youngstown-Warren, OH","OH"
"6357","C4970",2014,"A",0,"All establishment sizes",4488,44088,1755094175,39809,766,"Yuba City, CA","CA"
"6358","C4974",2014,"A",0,"All establishment sizes",3111,63993,2209810347,34532,664,"Yuma, AZ","AZ"
"6359","C1018",2015,"A",0,"All establishment sizes",4175,66099,2549893284,38577,742,"Abilene, TX","TX"
"6360","C1042",2015,"A",0,"All establishment sizes",17319,318379,14726436067,46254,890,"Akron, OH","OH"
"6361","C1050",2015,"A",0,"All establishment sizes",3619,58357,2204620154,37778,726,"Albany, GA","GA"
"6362","C1054",2015,"A",0,"All establishment sizes",3281,43518,1715212948,39414,758,"Albany, OR","OR"
"6363","C1058",2015,"A",0,"All establishment sizes",23573,434136,22566583744,51980,1000,"Albany-Schenectady-Troy, NY","NY"
"6364","C1074",2015,"A",0,"All establishment sizes",21632,364780,15932837367,43678,840,"Albuquerque, NM","NM"
"6365","C1078",2015,"A",0,"All establishment sizes",3798,61942,2379894453,38421,739,"Alexandria, LA","LA"
"6366","C1090",2015,"A",0,"All establishment sizes",19116,342227,16596395104,48495,933,"Allentown-Bethlehem-Easton, PA-NJ","NJ"
"6367","C1102",2015,"A",0,"All establishment sizes",3387,58506,2268601881,38776,746,"Altoona, PA","PA"
"6368","C1110",2015,"A",0,"All establishment sizes",6574,114504,4949115871,43222,831,"Amarillo, TX","TX"
"6369","C1118",2015,"A",0,"All establishment sizes",2537,45601,2105628725,46175,888,"Ames, IA","IA"
"6370","C1126",2015,"A",0,"All establishment sizes",10417,176353,9747987010,55276,1063,"Anchorage, AK","AK"
"6371","C1146",2015,"A",0,"All establishment sizes",8090,202447,11131574683,54985,1057,"Ann Arbor, MI","MI"
"6372","C1150",2015,"A",0,"All establishment sizes",2472,43628,1605265157,36795,708,"Anniston-Oxford-Jacksonville, AL","AL"
"6373","C1150",2015,"A",0,"All establishment sizes",2472,43628,1605265157,36795,708,"Anniston-Oxford, AL","AL"
"6374","C1154",2015,"A",0,"All establishment sizes",5885,118598,5144052833,43374,834,"Appleton, WI","WI"
"6375","C1170",2015,"A",0,"All establishment sizes",13289,179680,6914235814,38481,740,"Asheville, NC","NC"
"6376","C1202",2015,"A",0,"All establishment sizes",4962,81326,3362100467,41341,795,"Athens-Clarke County, GA","GA"
"6377","C1206",2015,"A",0,"All establishment sizes",161048,2419855,134459894284,55565,1069,"Atlanta-Sandy Springs-Roswell, GA","GA"
"6378","C1210",2015,"A",0,"All establishment sizes",6403,124905,5459761042,43711,841,"Atlantic City-Hammonton, NJ","NJ"
"6379","C1222",2015,"A",0,"All establishment sizes",2940,54943,1989729703,36214,696,"Auburn-Opelika, AL","AL"
"6380","C1226",2015,"A",0,"All establishment sizes",11391,214523,9268998030,43207,831,"Augusta-Richmond County, GA-SC","SC"
"6381","C1242",2015,"A",0,"All establishment sizes",52458,923098,52029938605,56364,1084,"Austin-Round Rock, TX","TX"
"6382","C1242",2015,"A",0,"All establishment sizes",52458,923098,52029938605,56364,1084,"Austin-Round Rock-San Marcos, TX","TX"
"6383","C1254",2015,"A",0,"All establishment sizes",17421,312020,13773118408,44142,849,"Bakersfield, CA","CA"
"6384","C1254",2015,"A",0,"All establishment sizes",17421,312020,13773118408,44142,849,"Bakersfield-Delano, CA","CA"
"6385","C1258",2015,"A",0,"All establishment sizes",71718,1291541,72651796244,56252,1082,"Baltimore-Columbia-Towson, MD","MD"
"6386","C1262",2015,"A",0,"All establishment sizes",4631,69278,2693475653,38879,748,"Bangor, ME","ME"
"6387","C1270",2015,"A",0,"All establishment sizes",9172,95001,4200881218,44220,850,"Barnstable Town, MA","MA"
"6388","C1294",2015,"A",0,"All establishment sizes",21699,385393,18884016218,48999,942,"Baton Rouge, LA","LA"
"6389","C1298",2015,"A",0,"All establishment sizes",2332,56502,2729444978,48307,929,"Battle Creek, MI","MI"
"6390","C1302",2015,"A",0,"All establishment sizes",2148,34817,1448494479,41603,800,"Bay City, MI","MI"
"6391","C1314",2015,"A",0,"All establishment sizes",8261,161198,8455301238,52453,1009,"Beaumont-Port Arthur, TX","TX"
"6392","C1322",2015,"A",0,"All establishment sizes",3218,43177,1638668741,37952,730,"Beckley, WV","WV"
"6393","C1338",2015,"A",0,"All establishment sizes",7184,85721,3643249119,42501,817,"Bellingham, WA","WA"
"6394","C1346",2015,"A",0,"All establishment sizes",7496,72423,2948107114,40707,783,"Bend-Redmond, OR","OR"
"6395","C1346",2015,"A",0,"All establishment sizes",7496,72423,2948107114,40707,783,"Bend, OR","OR"
"6396","C1374",2015,"A",0,"All establishment sizes",6855,83356,3695721339,44336,853,"Billings, MT","MT"
"6397","C1378",2015,"A",0,"All establishment sizes",5462,99089,4125739341,41637,801,"Binghamton, NY","NY"
"6398","C1382",2015,"A",0,"All establishment sizes",27812,479946,23882261685,49760,957,"Birmingham-Hoover, AL","AL"
"6399","C1382",2015,"A",0,"All establishment sizes",27812,479946,23882261685,49760,957,"Birmingham, AL","AL"
"6400","C1390",2015,"A",0,"All establishment sizes",4761,72162,3505953225,48584,934,"Bismarck, ND","ND"
"6401","C1398",2015,"A",0,"All establishment sizes",4067,69153,2741553931,39645,762,"Blacksburg-Christiansburg-Radford, VA","VA"
"6402","C1401",2015,"A",0,"All establishment sizes",4236,90018,4542463155,50462,970,"Bloomington, IL","IL"
"6403","C1402",2015,"A",0,"All establishment sizes",3201,66287,2683584603,40484,779,"Bloomington, IN","IN"
"6404","C1410",2015,"A",0,"All establishment sizes",1996,40153,1927787429,48011,923,"Bloomsburg-Berwick, PA","PA"
"6405","C1426",2015,"A",0,"All establishment sizes",19417,283304,12040935978,42502,817,"Boise City, ID","ID"
"6406","C1446",2015,"A",0,"All establishment sizes",155721,2551414,184424097668,72283,1390,"Boston-Cambridge-Newton, MA-NH","NH"
"6407","C1450",2015,"A",0,"All establishment sizes",14252,172735,10684683014,61856,1190,"Boulder, CO","CO"
"6408","C1454",2015,"A",0,"All establishment sizes",4426,69477,2730659799,39303,756,"Bowling Green, KY","KY"
"6409","C1474",2015,"A",0,"All establishment sizes",6711,84687,3994042366,47162,907,"Bremerton-Silverdale, WA","WA"
"6410","C1474",2015,"A",0,"All establishment sizes",6711,84687,3994042366,47162,907,"Bremerton-Silverdale-Port Orchard, WA","WA"
"6411","C1486",2015,"A",0,"All establishment sizes",34460,422674,36096491395,85400,1642,"Bridgeport-Stamford-Norwalk, CT","CT"
"6412","C1486",2015,"A",0,"All establishment sizes",34460,422674,36096491395,85400,1642,"Bridgeport-Stamford-Danbury, CT","CT"
"6413","C1518",2015,"A",0,"All establishment sizes",6432,136387,4319639928,31672,609,"Brownsville-Harlingen, TX","TX"
"6414","C1526",2015,"A",0,"All establishment sizes",3255,40281,1566412669,38888,748,"Brunswick, GA","GA"
"6415","C1526",2015,"A",0,"All establishment sizes",3255,40281,1566412669,38888,748,"Brunswick-St. Simons, GA","GA"
"6416","C1538",2015,"A",0,"All establishment sizes",29232,534662,24222969648,45305,871,"Buffalo-Cheektowaga-Niagara Falls, NY","NY"
"6417","C1538",2015,"A",0,"All establishment sizes",29232,534662,24222969648,45305,871,"Buffalo-Cheektowaga, NY","NY"
"6418","C1550",2015,"A",0,"All establishment sizes",3375,58102,2157732975,37137,714,"Burlington, NC","NC"
"6419","C1554",2015,"A",0,"All establishment sizes",7935,119807,5909251335,49323,949,"Burlington-South Burlington, VT","VT"
"6420","C1568",2015,"A",0,"All establishment sizes",2115,43200,2768249831,64080,1232,"California-Lexington Park, MD","MD"
"6421","C1594",2015,"A",0,"All establishment sizes",9161,164839,6486868671,39353,757,"Canton-Massillon, OH","OH"
"6422","C1598",2015,"A",0,"All establishment sizes",20309,240175,9831092677,40933,787,"Cape Coral-Fort Myers, FL","FL"
"6423","C1602",2015,"A",0,"All establishment sizes",3057,43400,1611915809,37141,714,"Cape Girardeau, MO-IL","IL"
"6424","C1606",2015,"A",0,"All establishment sizes",2885,52076,2046763859,39303,756,"Carbondale-Marion, IL","IL"
"6425","C1618",2015,"A",0,"All establishment sizes",2085,28079,1326923160,47257,909,"Carson City, NV","NV"
"6426","C1622",2015,"A",0,"All establishment sizes",3509,41852,2077022713,49628,954,"Casper, WY","WY"
"6427","C1630",2015,"A",0,"All establishment sizes",7816,141441,7022763182,49652,955,"Cedar Rapids, IA","IA"
"6428","C1654",2015,"A",0,"All establishment sizes",3265,57998,2328442528,40147,772,"Chambersburg-Waynesboro, PA","PA"
"6429","C1654",2015,"A",0,"All establishment sizes",3265,57998,2328442528,40147,772,"Chambersburg, PA","PA"
"6430","C1658",2015,"A",0,"All establishment sizes",5143,97423,4319310585,44336,853,"Champaign-Urbana, IL","IL"
"6431","C1662",2015,"A",0,"All establishment sizes",6508,110139,4917563420,44649,859,"Charleston, WV","WV"
"6432","C1670",2015,"A",0,"All establishment sizes",18496,313147,14039083142,44832,862,"Charleston-North Charleston, SC","SC"
"6433","C1674",2015,"A",0,"All establishment sizes",65279,1087839,58180411624,53483,1029,"Charlotte-Concord-Gastonia, NC-SC","SC"
"6434","C1682",2015,"A",0,"All establishment sizes",7763,106772,5258106678,49246,947,"Charlottesville, VA","VA"
"6435","C1686",2015,"A",0,"All establishment sizes",11807,233317,10461312932,44837,862,"Chattanooga, TN-GA","GA"
"6436","C1694",2015,"A",0,"All establishment sizes",3603,46123,2018334941,43760,842,"Cheyenne, WY","WY"
"6437","C1698",2015,"A",0,"All establishment sizes",274979,4391992,258632462890,58887,1132,"Chicago-Naperville-Elgin, IL-IN-WI","WI"
"6438","C1698",2015,"A",0,"All establishment sizes",274979,4391992,258632462890,58887,1132,"Chicago-Naperville-Elgin, IL-IN","IN"
"6439","C1702",2015,"A",0,"All establishment sizes",7894,78370,3039654152,38786,746,"Chico, CA","CA"
"6440","C1714",2015,"A",0,"All establishment sizes",52767,1005910,50952464341,50653,974,"Cincinnati, OH-KY-IN","IN"
"6441","C1730",2015,"A",0,"All establishment sizes",4794,85085,3128492686,36769,707,"Clarksville, TN-KY","KY"
"6442","C1742",2015,"A",0,"All establishment sizes",2095,44482,1702241373,38268,736,"Cleveland, TN","TN"
"6443","C1746",2015,"A",0,"All establishment sizes",55193,998665,50074433127,50141,964,"Cleveland-Elyria, OH","OH"
"6444","C1766",2015,"A",0,"All establishment sizes",4774,56061,1989411425,35486,682,"Coeur d'Alene, ID","ID"
"6445","C1778",2015,"A",0,"All establishment sizes",5025,105935,4142510280,39104,752,"College Station-Bryan, TX","TX"
"6446","C1782",2015,"A",0,"All establishment sizes",18788,263618,12213059175,46329,891,"Colorado Springs, CO","CO"
"6447","C1786",2015,"A",0,"All establishment sizes",4848,91449,3733718937,40829,785,"Columbia, MO","MO"
"6448","C1790",2015,"A",0,"All establishment sizes",18065,363795,15610978502,42912,825,"Columbia, SC","SC"
"6449","C1798",2015,"A",0,"All establishment sizes",6403,115360,4676012092,40534,779,"Columbus, GA-AL","AL"
"6450","C1802",2015,"A",0,"All establishment sizes",1883,49797,2519572558,50597,973,"Columbus, IN","IN"
"6451","C1814",2015,"A",0,"All establishment sizes",46000,979297,49637225745,50687,975,"Columbus, OH","OH"
"6452","C1858",2015,"A",0,"All establishment sizes",9980,188259,8543150362,45380,873,"Corpus Christi, TX","TX"
"6453","C1870",2015,"A",0,"All establishment sizes",2577,36163,1697057814,46928,902,"Corvallis, OR","OR"
"6454","C1888",2015,"A",0,"All establishment sizes",8533,103056,4195973707,40715,783,"Crestview-Fort Walton Beach-Destin, FL","FL"
"6455","C1906",2015,"A",0,"All establishment sizes",2161,36695,1369957653,37334,718,"Cumberland, MD-WV","WV"
"6456","C1910",2015,"A",0,"All establishment sizes",166142,3277116,189914722180,57952,1114,"Dallas-Fort Worth-Arlington, TX","TX"
"6457","C1914",2015,"A",0,"All establishment sizes",2885,64141,2570200210,40071,771,"Dalton, GA","GA"
"6458","C1918",2015,"A",0,"All establishment sizes",1569,27738,1101081241,39696,763,"Danville, IL","IL"
"6459","C1930",2015,"A",0,"All establishment sizes",5596,67585,2289992521,33883,652,"Daphne-Fairhope-Foley, AL","AL"
"6460","C1934",2015,"A",0,"All establishment sizes",10249,180508,8402283423,46548,895,"Davenport-Moline-Rock Island, IA-IL","IL"
"6461","C1938",2015,"A",0,"All establishment sizes",17711,360660,16425590664,45543,876,"Dayton, OH","OH"
"6462","C1946",2015,"A",0,"All establishment sizes",3146,51204,2121155980,41426,797,"Decatur, AL","AL"
"6463","C1950",2015,"A",0,"All establishment sizes",2470,49293,2442255929,49546,953,"Decatur, IL","IL"
"6464","C1966",2015,"A",0,"All establishment sizes",15901,181716,6668828563,36699,706,"Deltona-Daytona Beach-Ormond Beach, FL","FL"
"6465","C1974",2015,"A",0,"All establishment sizes",94464,1377612,82477541065,59870,1151,"Denver-Aurora-Lakewood, CO","CO"
"6466","C1974",2015,"A",0,"All establishment sizes",94464,1377612,82477541065,59870,1151,"Denver-Aurora-Centennial, CO","CO"
"6467","C1978",2015,"A",0,"All establishment sizes",20622,346609,18082649708,52170,1003,"Des Moines-West Des Moines, IA","IA"
"6468","C1982",2015,"A",0,"All establishment sizes",94738,1841487,103267932349,56079,1078,"Detroit-Warren-Dearborn, MI","MI"
"6469","C2002",2015,"A",0,"All establishment sizes",3702,54826,2113071225,38541,741,"Dothan, AL","AL"
"6470","C2010",2015,"A",0,"All establishment sizes",3884,65052,2673904430,41104,790,"Dover, DE","DE"
"6471","C2022",2015,"A",0,"All establishment sizes",3242,58196,2469519854,42434,816,"Dubuque, IA","IA"
"6472","C2026",2015,"A",0,"All establishment sizes",6945,126169,5344717561,42361,815,"Duluth, MN-WI","WI"
"6473","C2050",2015,"A",0,"All establishment sizes",13968,282495,16985195749,60126,1156,"Durham-Chapel Hill, NC","NC"
"6474","C2070",2015,"A",0,"All establishment sizes",3575,54209,2211516586,40796,785,"East Stroudsburg, PA","PA"
"6475","C2074",2015,"A",0,"All establishment sizes",4185,80553,3271494934,40613,781,"Eau Claire, WI","WI"
"6476","C2094",2015,"A",0,"All establishment sizes",6882,63939,2300642679,35982,692,"El Centro, CA","CA"
"6477","C2106",2015,"A",0,"All establishment sizes",3836,53743,2131315290,39658,763,"Elizabethtown-Fort Knox, KY","KY"
"6478","C2106",2015,"A",0,"All establishment sizes",3836,53743,2131315290,39658,763,"Elizabethtown, KY","KY"
"6479","C2114",2015,"A",0,"All establishment sizes",4632,123944,5359836565,43244,832,"Elkhart-Goshen, IN","IN"
"6480","C2130",2015,"A",0,"All establishment sizes",2008,36509,1609776659,44092,848,"Elmira, NY","NY"
"6481","C2134",2015,"A",0,"All establishment sizes",14664,292185,10685940840,36573,703,"El Paso, TX","TX"
"6482","C2150",2015,"A",0,"All establishment sizes",7078,124658,5096955768,40887,786,"Erie, PA","PA"
